Player,TS%,PTS,MP,Tm,G,year
Johnny Davis,77.1784715750233,26.5,50.0,CLE,3,1985
Darryl Dawkins,50.47640653357532,17.8,64.0,NJN,3,1985
Darren Daye,55.344572063727306,23.9,85.0,WSB,4,1985
Clyde Drexler*,48.75047330556608,20.6,339.0,POR,9,1985
T.R. Dunn,46.48760330578512,8.1,371.0,DEN,15,1985
Mark Eaton,39.22495274102079,8.3,158.0,UTA,5,1985
Craig Ehlo,106.38297872340424,30.8,6.0,HOU,3,1985
Dale Ellis,48.10996563573883,16.8,68.0,DAL,4,1985
Chris Engler,100.625,16.1,6.0,MIL,1,1985
Alex English*,60.04817618719889,34.9,536.0,DEN,14,1985
Julius Erving*,51.71691792294807,24.7,434.0,PHI,13,1985
Mike Evans,51.50287065180682,24.4,281.0,DEN,15,1985
Rod Foster,35.08850348650098,15.7,56.0,PHO,3,1985
World B. Free,50.49426409567977,33.1,150.0,CLE,4,1985
George Gervin*,59.04842820730671,27.8,183.0,SAS,5,1985
Artis Gilmore*,61.9811532420911,22.1,185.0,SAS,5,1985
Mike Gminski,59.011802360472096,23.6,81.0,NJN,3,1985
Rickey Green,61.11473272490221,22.5,302.0,UTA,10,1985
Sidney Green,53.712420285454,28.3,54.0,CHI,3,1985
Dave Greenwood,58.77742946708464,13.5,139.0,CHI,4,1985
Kevin Grevey,40.690360119515645,20.7,28.0,MIL,5,1985
Darrell Griffith,51.8884731872439,23.3,340.0,UTA,10,1985
Bob Hansen,39.30817610062893,12.0,34.0,UTA,8,1985
Bill Hanzlik,54.62560695118835,17.1,310.0,DEN,15,1985
Derek Harper,54.179566563467496,9.8,132.0,DAL,4,1985
Rod Higgins,,0.0,1.0,CHI,1,1985
Roy Hinson,57.63185469786938,26.4,120.0,CLE,4,1985
Craig Hodges,40.43202895272563,14.3,216.0,MIL,8,1985
Lionel Hollins,32.25806451612903,8.4,94.0,HOU,5,1985
Michael Holton,52.98651252408478,17.6,55.0,PHO,3,1985
Phil Hubbard,58.89520714865962,29.0,101.0,CLE,4,1985
Jay Humphries,67.52938517179024,23.9,90.0,PHO,3,1985
Marc Iavaroni,61.059275521405056,17.8,116.0,SAS,5,1985
Dan Issel*,51.71708912510221,25.3,325.0,DEN,15,1985
Clemon Johnson,49.485033794657234,12.3,165.0,PHI,13,1985
Dennis Johnson*,50.52767821585026,20.3,848.0,BOS,21,1985
Frank Johnson,45.16647748770337,19.1,39.0,WSB,2,1985
George Johnson,,0.0,4.0,NJN,1,1985
George Johnson,68.94409937888199,22.2,24.0,PHI,5,1985
Magic Johnson*,59.90860454748106,21.5,687.0,LAL,19,1985
Steve Johnson,38.17873303167421,13.5,22.0,CHI,3,1985
Vinnie Johnson,55.43382997370727,25.3,235.0,DET,9,1985
Bobby Jones*,61.19138897080507,16.6,309.0,PHI,13,1985
Caldwell Jones,83.53658536585367,27.4,18.0,CHI,2,1985
Charles Jones,55.65941536369816,13.1,110.0,WSB,4,1985
Charles Jones,78.37783171521036,15.5,34.0,PHO,2,1985
Edgar Jones,57.97486280757656,26.2,45.0,CLE,4,1985
Major Jones,100.0,23.2,4.0,DET,1,1985
Ozell Jones,62.41250583294445,10.7,73.0,SAS,5,1985
Michael Jordan*,56.62020905923345,33.8,171.0,CHI,4,1985
Rich Kelley,54.66597796143251,12.7,174.0,UTA,9,1985
Jerome Kersey,54.97987177575666,29.5,60.0,POR,8,1985
Albert King,52.643204240907096,28.6,105.0,NJN,3,1985
Greg Kite,42.44306418219461,8.2,63.0,BOS,9,1985
Billy Knight,53.26797385620915,16.3,45.0,SAS,5,1985
Joe Kopicki,44.69790382244143,29.0,32.0,DEN,7,1985
Mitch Kupchak,59.50704225352113,16.9,197.0,LAL,16,1985
Bill Laimbeer,51.04796888504753,18.9,325.0,DET,9,1985
Allen Leavell,43.57243602659682,17.3,16.0,HOU,5,1985
Ronnie Lester,50.14142453072768,15.6,54.0,LAL,9,1985
Fat Lever,48.80190043379466,18.9,342.0,DEN,11,1985
Alton Lister,46.474722285196094,16.4,203.0,MIL,8,1985
Lewis Lloyd,51.5184381778742,22.8,174.0,HOU,5,1985
John Long,50.27602523659306,20.4,255.0,DET,9,1985
John Lucas,37.98443922489724,20.7,152.0,HOU,5,1985
Maurice Lucas,53.18414145600221,30.8,84.0,PHO,3,1985
Kyle Macy,55.00550055005501,16.0,85.0,PHO,3,1985
Rick Mahorn,61.37825939722317,14.5,41.0,WSB,4,1985
Jeff Malone,52.7965682230655,25.6,126.0,WSB,4,1985
Moses Malone*,50.90038935756003,25.1,505.0,PHI,13,1985
Pace Mannion,52.34638047138047,19.9,41.0,UTA,8,1985
Wes Matthews,40.14113315606464,15.7,91.0,CHI,4,1985
Cedric Maxwell,61.68300653594771,15.1,238.0,BOS,20,1985
Bob McAdoo*,50.65304755525787,24.2,398.0,LAL,19,1985
Rodney McCray,59.7556657223796,13.5,181.0,HOU,5,1985
Mike McGee,59.159749526722,32.5,260.0,LAL,17,1985
Kevin McHale*,62.8598848368522,26.2,837.0,BOS,21,1985
Tom McMillen,0.0,0.0,7.0,WSB,1,1985
Larry Micheaux,34.27546931027209,13.0,57.0,HOU,5,1985
Mike Mitchell,61.54799858306767,27.8,180.0,SAS,5,1985
Paul Mokeski,53.191489361702125,13.8,154.0,MIL,8,1985
Sidney Moncrief*,69.59743641097536,27.8,319.0,MIL,8,1985
Johnny Moore,51.510989010989015,18.0,168.0,SAS,5,1985
Calvin Natt,60.403520425107935,29.1,508.0,DEN,15,1985
Chuck Nevitt,39.936102236421725,12.0,37.0,LAL,7,1985
Kurt Nimphius,50.0,6.0,50.0,DAL,4,1985
Audie Norris,56.34671450997983,20.1,109.0,POR,8,1985
Mike O'Koren,37.77861730260672,8.0,34.0,NJN,3,1985
Hakeem Olajuwon*,48.85143198090692,26.2,187.0,HOU,5,1985
Jawann Oldham,46.913580246913575,7.6,91.0,CHI,4,1985
Robert Parish*,55.35152151101784,21.1,803.0,BOS,21,1985
Billy Paultz,35.95658073270013,10.6,30.0,UTA,5,1985
Jim Paxson,51.97293331159302,25.5,212.0,POR,9,1985
John Paxson,55.45336507249513,20.5,114.0,SAS,5,1985
Sam Perkins,58.51063829787234,22.0,169.0,DAL,4,1985
Jim Petersen,100.0,11.6,8.0,HOU,3,1985
Ricky Pierce,51.15089514066496,19.2,198.0,MIL,8,1985
Charles Pittman,65.62806673209028,21.4,82.0,PHO,3,1985
Ben Poquette,64.76253736300232,15.6,91.0,CLE,4,1985
Paul Pressey,58.43316889828517,19.9,296.0,MIL,8,1985
Kurt Rambis,61.52732537097359,13.6,375.0,LAL,19,1985
Kelvin Ransey,46.64745145631069,12.3,63.0,NJN,3,1985
Robert Reid,42.25941422594142,20.2,87.0,HOU,5,1985
Clint Richardson,58.41397215010621,19.8,281.0,PHI,13,1985
Micheal Ray Richardson,43.39524388127061,20.0,125.0,NJN,3,1985
Fred Roberts,51.99115044247789,18.8,130.0,UTA,10,1985
Cliff Robinson,48.15474263515701,23.8,123.0,WSB,4,1985
Dan Roundfield,54.20137187653111,17.7,215.0,DET,9,1985
Jeff Ruland,62.631702177476,21.4,162.0,WSB,4,1985
Ralph Sampson*,45.49362372832783,25.4,193.0,HOU,5,1985
Mike Sanders,63.02732020891925,25.1,91.0,PHO,3,1985
Danny Schayes,51.92307692307693,13.5,118.0,DEN,9,1985
Tom Scheffler,73.47637937252074,32.6,10.0,POR,3,1985
Alvin Scott,37.485005997600965,7.5,64.0,PHO,3,1985
Byron Scott,56.08679661640308,24.4,585.0,LAL,19,1985
Lonnie Shelton,59.66239813736903,20.5,106.0,CLE,4,1985
Larry Spriggs,54.42294402211472,18.9,230.0,LAL,16,1985
Brook Steppe,41.48822269807281,18.6,20.0,DET,4,1985
John Stockton*,56.35245901639344,16.5,186.0,UTA,10,1985
David Thirdkill,34.72222222222222,8.3,22.0,SAS,5,1985
Isiah Thomas*,56.80018999366688,28.7,355.0,DET,9,1985
Bernard Thompson,16.97575934579439,9.3,10.0,POR,2,1985
Mychal Thompson,53.90366892714311,24.8,250.0,POR,9,1985
Paul Thompson,45.71655734446432,18.4,34.0,MIL,3,1985
Sedale Threatt,28.51239669421488,6.9,28.0,PHI,4,1985
Andrew Toney,54.44687443047202,23.9,442.0,PHI,13,1985
Linton Townes,50.0,61.1,6.0,SAS,2,1985
Kelly Tripucka,48.95264116575592,21.5,288.0,DET,9,1985
Elston Turner,51.79253599764914,14.1,358.0,DEN,15,1985
Jeff Turner,40.27777777777777,8.7,21.0,NJN,3,1985
Melvin Turpin,62.90818286592393,26.2,45.0,CLE,4,1985
Terry Tyler,53.64511691884457,31.2,179.0,DET,9,1985
Darnell Valentine,56.71272427304599,22.0,244.0,POR,9,1985
Kiki Vandeweghe,58.593750000000014,30.3,311.0,POR,9,1985
Jay Vincent,45.06454659949623,22.9,134.0,DAL,4,1985
Scott Wedman,60.46008651199371,24.6,350.0,BOS,21,1985
Mark West,55.55555555555555,5.6,68.0,CLE,4,1985
Willie White,50.46445158985352,22.6,123.0,DEN,10,1985
Mitchell Wiggins,50.0,18.5,45.0,HOU,5,1985
Jeff Wilkins,48.24039442366541,22.7,257.0,UTA,10,1985
Buck Williams,69.59967486283276,27.4,123.0,NJN,3,1985
Gus Williams,47.201618341200266,22.4,159.0,WSB,4,1985
Kevin Williams,50.0,13.5,7.0,CLE,2,1985
Ray Williams,47.33617969185075,20.4,278.0,BOS,19,1985
Sam Williams,23.988856789104418,9.3,26.0,PHI,5,1985
Leon Wood,55.88322759714512,45.1,15.0,PHI,5,1985
Orlando Woolridge,53.94079885877318,24.2,167.0,CHI,4,1985
James Worthy*,64.51325858693718,29.0,626.0,LAL,19,1985
Kareem Abdul-Jabbar*,58.668424522083065,35.6,489.0,LAL,14,1986
Mark Aguirre,51.93703183520599,35.5,345.0,DAL,10,1986
Danny Ainge,64.1025641025641,21.0,652.0,BOS,18,1986
Thurl Bailey,39.024219515609694,22.3,147.0,UTA,4,1986
Gene Banks,55.58722919042189,15.6,69.0,CHI,3,1986
Charles Barkley*,63.09890485968516,29.5,497.0,PHI,12,1986
John Battle,43.15632667367683,19.7,27.0,ATL,6,1986
Kent Benson,40.11627906976744,6.9,55.0,DET,4,1986
Larry Bird*,61.36628390747212,29.5,770.0,BOS,18,1986
Otis Birdsong,54.31993156544054,25.4,132.0,NJN,3,1986
Uwe Blab,66.53225806451613,33.0,6.0,DAL,1,1986
Rolando Blackman,54.67275015733166,27.8,371.0,DAL,10,1986
Manute Bol,56.34638196915777,7.6,152.0,WSB,5,1986
Dudley Bradley,49.9502982107356,20.1,82.0,WSB,5,1986
Mike Bratz,54.34782608695653,23.8,15.0,SAC,3,1986
Randy Breuer,57.38973433066805,17.8,318.0,MIL,14,1986
Mike Brittain,50.0,47.5,2.0,SAS,1,1986
Tony Campbell,41.336388407233095,26.7,16.0,DET,2,1986
Rick Carlisle,56.63856691253951,17.2,54.0,BOS,10,1986
Kenny Carr,60.61183041381062,19.1,143.0,POR,4,1986
Terry Catledge,42.65445402298851,19.0,293.0,PHI,11,1986
Lorenzo Charles,78.6273413474979,22.5,15.0,ATL,4,1986
Maurice Cheeks*,58.35319825188717,23.5,519.0,PHI,12,1986
Steve Colter,48.349449816605535,11.6,104.0,POR,4,1986
Darwin Cook,44.31203685159223,17.7,77.0,NJN,3,1986
Jeff Cook,43.22562358276643,12.2,21.0,UTA,4,1986
Michael Cooper,56.68519602106494,15.5,421.0,LAL,14,1986
Wayne Cooper,47.87447363144175,19.1,154.0,DEN,8,1986
Tyrone Corbin,0.0,0.0,14.0,SAS,1,1986
Dave Corzine,58.41760043727795,17.1,103.0,CHI,3,1986
Terry Cummings,54.07559198542805,28.5,510.0,MIL,14,1986
Earl Cureton,52.22734254992319,13.6,126.0,DET,4,1986
Brad Davis,70.43101372501805,23.4,163.0,DAL,10,1986
Charles Davis,45.01447701773434,19.9,145.0,MIL,12,1986
Johnny Davis,40.91365461847389,16.3,65.0,ATL,8,1986
Darryl Dawkins,68.14715974075487,28.6,17.0,NJN,1,1986
Darren Daye,30.995834159888908,12.5,32.0,WSB,4,1986
James Donaldson,83.41759352881698,13.2,410.0,DAL,10,1986
Larry Drew,59.766022380467945,28.2,56.0,SAC,3,1986
Clyde Drexler*,53.59806114839672,23.0,145.0,POR,4,1986
Joe Dumars*,63.34900731452456,19.4,147.0,DET,4,1986
T.R. Dunn,46.86088527551943,8.3,276.0,DEN,10,1986
Mark Eaton,49.89495798319327,19.0,157.0,UTA,4,1986
Craig Ehlo,54.91902136457616,25.5,38.0,HOU,10,1986
Dale Ellis,61.914323962516725,22.2,67.0,DAL,7,1986
Alex English*,52.433972035214914,32.4,394.0,DEN,10,1986
Julius Erving*,50.82511058183054,23.9,433.0,PHI,12,1986
Mike Evans,48.31470965378274,21.1,204.0,DEN,10,1986
Kenny Fields,56.06312292358805,27.0,158.0,MIL,12,1986
George Gervin*,0.0,0.0,11.0,CHI,2,1986
Artis Gilmore*,66.4015606242497,17.7,107.0,SAS,3,1986
Mike Glenn,43.56798899335015,15.2,114.0,MIL,10,1986
Mike Gminski,52.90032679738562,25.9,109.0,NJN,3,1986
A.C. Green,52.60942760942762,10.0,106.0,LAL,9,1986
Rickey Green,55.669000388953705,22.9,119.0,UTA,4,1986
Sidney Green,35.70817653096134,16.7,53.0,CHI,3,1986
Dave Greenwood,56.52661962796663,14.1,101.0,SAS,3,1986
Petur Gudmundsson,62.5,18.2,111.0,LAL,12,1986
Bob Hansen,78.06271591815042,23.5,140.0,UTA,4,1986
Bill Hanzlik,63.07769173120159,20.2,102.0,DEN,6,1986
Derek Harper,58.90698248211203,19.1,348.0,DAL,10,1986
Steve Harris,48.14040492957747,17.5,83.0,HOU,15,1986
Scott Hastings,74.38551099611902,27.6,49.0,ATL,9,1986
Steve Hayes,100.09746588693956,102.7,1.0,UTA,1,1986
Carl Henry,150.0,76.5,2.0,SAC,1,1986
Craig Hodges,59.19471153846153,19.7,460.0,MIL,14,1986
Alfredrick Hughes,44.514767932489455,21.1,18.0,SAS,3,1986
Marc Iavaroni,36.5990990990991,9.1,73.0,UTA,4,1986
Clemon Johnson,57.99220272904484,11.9,303.0,PHI,12,1986
Dennis Johnson*,51.80133277800917,19.9,715.0,BOS,18,1986
Eddie Johnson,47.42590700051099,29.7,96.0,SAC,3,1986
Ken Johnson,,0.0,11.0,POR,2,1986
Magic Johnson*,59.87488829311886,26.8,541.0,LAL,14,1986
Mickey Johnson,35.654362416107375,15.3,54.0,NJN,3,1986
Steve Johnson,37.82746160794942,13.4,53.0,SAS,3,1986
Vinnie Johnson,46.55037240297923,28.5,85.0,DET,4,1986
Bobby Jones*,60.325476992143656,17.2,329.0,PHI,12,1986
Caldwell Jones,37.39495798319328,8.9,73.0,POR,4,1986
Charles Jones,46.98822463768117,8.3,72.0,WSB,5,1986
Michael Jordan*,58.40777461470502,47.6,135.0,CHI,3,1986
Harold Keeling,,0.0,1.0,DAL,1,1986
Rich Kelley,47.25897920604915,16.0,35.0,SAC,3,1986
Jerome Kersey,46.30571951964176,18.2,56.0,POR,4,1986
Albert King,46.81734317343174,20.3,98.0,NJN,3,1986
Greg Kite,68.60126274890723,11.3,78.0,BOS,13,1986
Joe Kleine,48.04431381415329,17.0,45.0,SAC,3,1986
Jon Koncak,54.61165048543689,13.5,193.0,ATL,9,1986
Mitch Kupchak,56.78816693079767,17.2,56.0,LAL,5,1986
Bill Laimbeer,57.57026291931096,25.4,168.0,DET,4,1986
Jeff Lamp,41.578947368421055,15.8,45.0,SAS,3,1986
Allen Leavell,41.62776221599751,21.4,170.0,HOU,15,1986
Fat Lever,50.50240736864141,19.3,347.0,DEN,10,1986
Cliff Levingston,63.43556042351224,13.9,180.0,ATL,9,1986
Alton Lister,64.76262735746802,23.9,335.0,MIL,14,1986
Lewis Lloyd,52.71084337349398,23.1,589.0,HOU,20,1986
John Long,55.31547104580813,25.6,13.0,DET,1,1986
Maurice Lucas,54.7425176056338,19.9,319.0,LAL,14,1986
Kyle Macy,41.64625183733464,6.8,87.0,CHI,3,1986
Rick Mahorn,43.039614957423176,9.3,61.0,DET,4,1986
Jeff Malone,47.52009810600899,27.9,197.0,WSB,5,1986
Karl Malone*,52.02738990332975,31.0,144.0,UTA,4,1986
Wes Matthews,66.0241168478261,31.1,116.0,SAS,3,1986
Bob McAdoo*,62.6562066092752,36.1,73.0,PHI,5,1986
Rodney McCray,56.83540466808124,15.0,835.0,HOU,20,1986
Hank McDowell,42.60263361735089,13.2,33.0,HOU,13,1986
Mike McGee,40.37010843941537,27.4,28.0,LAL,6,1986
Kevin McHale*,63.68631368631369,30.6,715.0,BOS,18,1986
Kevin McKenna,,0.0,2.0,WSB,1,1986
Tom McMillen,50.0,14.8,54.0,WSB,4,1986
Mike Mitchell,41.54018213772168,20.8,107.0,SAS,3,1986
Paul Mokeski,55.13204465014974,16.2,101.0,MIL,14,1986
Sidney Moncrief*,50.70025463805021,22.3,327.0,MIL,9,1986
Perry Moss,29.49552481692433,8.7,28.0,PHI,7,1986
Calvin Natt,53.28662990013415,28.6,293.0,DEN,10,1986
Chuck Nevitt,,0.0,1.0,DET,1,1986
Mike O'Koren,16.546762589928054,4.6,21.0,NJN,2,1986
Charles Oakley,56.16088243206888,16.7,88.0,CHI,3,1986
Hakeem Olajuwon*,56.58367727333244,34.0,766.0,HOU,20,1986
Mark Olberding,52.27365002030045,10.3,74.0,SAC,3,1986
Jawann Oldham,0.0,0.0,4.0,CHI,1,1986
Robert Parish*,51.1186502842472,22.3,591.0,BOS,18,1986
Jim Paxson,48.049943883277216,27.4,71.0,POR,4,1986
John Paxson,60.24970963995355,16.6,80.0,CHI,3,1986
Sam Perkins,49.114554510237966,21.3,347.0,DAL,10,1986
Jim Petersen,45.08509017018034,14.2,378.0,HOU,20,1986
Ricky Pierce,54.16162837565498,21.5,322.0,MIL,13,1986
Terry Porter,46.96753114151522,18.4,68.0,POR,4,1986
Paul Pressey,57.56207674943566,20.4,530.0,MIL,14,1986
Kurt Rambis,63.63062684055533,12.1,267.0,LAL,14,1986
Kelvin Ransey,52.99868189806679,19.3,68.0,NJN,3,1986
Blair Rasmussen,48.78449408672799,29.7,175.0,DEN,10,1986
Robert Reid,47.39456609894566,18.7,773.0,HOU,20,1986
Jerry Reynolds,45.78754578754579,24.0,40.0,MIL,7,1986
Doc Rivers,51.75473186119874,21.0,262.0,ATL,9,1986
Fred Roberts,58.04311774461027,36.4,31.0,UTA,4,1986
Alvin Robertson,39.053183877891726,13.1,98.0,SAS,3,1986
Cliff Robinson,50.04640063635159,30.2,177.0,WSB,5,1986
Tree Rollins,57.36233040702315,11.5,248.0,ATL,9,1986
Dan Roundfield,57.85413744740533,19.8,177.0,WSB,5,1986
Jeff Ruland,65.0492264416315,25.9,54.0,WSB,2,1986
Ralph Sampson*,56.522869022869024,26.1,741.0,HOU,20,1986
Danny Schayes,58.5539714867617,18.4,295.0,DEN,10,1986
Detlef Schrempf,52.11171662125341,15.3,120.0,DAL,10,1986
Byron Scott,56.14947038054139,22.9,470.0,LAL,14,1986
Carey Scurry,40.83484573502722,16.2,54.0,UTA,4,1986
Jerry Sichting,44.18970948547427,10.1,274.0,BOS,18,1986
Mike Smrek,0.0,0.0,5.0,CHI,3,1986
Larry Spriggs,96.13383286502238,73.9,13.0,LAL,3,1986
John Stockton*,64.31085838072028,19.0,73.0,UTA,4,1986
Greg Stokes,40.11132940406025,14.7,90.0,PHI,7,1986
Jon Sundvold,43.416405023547874,17.7,43.0,SAS,3,1986
Reggie Theus,43.876755070202805,22.5,102.0,SAC,3,1986
David Thirdkill,37.10575139146568,17.6,47.0,BOS,13,1986
Isiah Thomas*,49.646529562982,30.9,163.0,DET,4,1986
LaSalle Thompson,38.745579363428334,14.9,99.0,SAC,3,1986
Mychal Thompson,58.10736026563366,25.2,140.0,POR,4,1986
Otis Thorpe,32.15020576131688,17.5,35.0,SAC,3,1986
Sedale Threatt,50.631885936487365,25.0,312.0,PHI,12,1986
Kelly Tripucka,53.56818594516071,23.6,175.0,DET,4,1986
Elston Turner,57.14909726266744,15.7,196.0,DEN,10,1986
Jeff Turner,43.604651162790695,8.1,18.0,NJN,3,1986
Terry Tyler,34.01360544217687,8.0,51.0,SAC,3,1986
Kiki Vandeweghe,67.37451737451737,34.9,149.0,POR,4,1986
Jay Vincent,46.47041805294372,25.7,204.0,DAL,10,1986
Sam Vincent,35.96529760597409,26.2,41.0,BOS,9,1986
Granville Waiters,56.87022900763359,14.9,26.0,HOU,11,1986
Bill Walton*,61.50381150381151,21.3,291.0,BOS,16,1986
Spud Webb,57.475820516886,29.0,183.0,ATL,9,1986
Scott Wedman,42.779863104438064,15.5,142.0,BOS,12,1986
Bill Wennington,51.00422832980972,19.3,18.0,DAL,6,1986
Willie White,35.57692307692308,11.1,21.0,DEN,4,1986
Mitchell Wiggins,51.99389429498187,21.8,443.0,HOU,20,1986
Dominique Wilkins*,50.9418315365478,34.4,360.0,ATL,9,1986
Jeff Wilkins,0.0,0.0,16.0,SAS,3,1986
Buck Williams,76.6025641025641,23.9,126.0,NJN,3,1986
Gus Williams,52.3308957952468,22.9,199.0,WSB,5,1986
Pete Williams,50.0,10.4,18.0,DEN,4,1986
Kevin Willis,57.60986066452304,21.5,280.0,ATL,9,1986
Randy Wittman,54.7229343324788,22.2,348.0,ATL,9,1986
Leon Wood,42.517006802721085,125.0,2.0,WSB,1,1986
Mike Woodson,51.66110316324909,26.0,110.0,SAC,3,1986
Orlando Woolridge,45.94703049759229,22.9,135.0,CHI,3,1986
James Worthy*,57.68867032343484,24.4,539.0,LAL,14,1986
Michael Young,25.038402457757297,32.6,3.0,PHI,3,1986
Kareem Abdul-Jabbar*,60.017903645833336,29.5,559.0,LAL,18,1987
Michael Adams,36.236531554643406,11.3,82.0,WSB,3,1987
Mark Aguirre,56.41852286049238,30.8,130.0,DAL,4,1987
Danny Ainge,58.18912990494761,19.1,762.0,BOS,20,1987
Mark Alarie,62.90773532152844,21.6,41.0,DEN,3,1987
Richard Anderson,64.41432119205298,49.8,5.0,HOU,5,1987
Ron Anderson,50.0,8.7,24.0,IND,4,1987
Thurl Bailey,55.01274426508071,25.9,151.0,UTA,5,1987
Greg Ballard,59.329575793533074,16.0,179.0,GSW,10,1987
Gene Banks,60.777957860615885,21.0,79.0,CHI,3,1987
Charles Barkley*,64.8434655988351,28.5,210.0,PHI,5,1987
John Battle,59.89232839838493,35.6,78.0,ATL,8,1987
Kent Benson,,0.0,3.0,UTA,2,1987
Larry Bird*,57.745083091934745,30.3,1015.0,BOS,23,1987
Uwe Blab,54.34782608695652,14.1,10.0,DAL,1,1987
Rolando Blackman,56.10343220997049,28.9,153.0,DAL,4,1987
Manute Bol,36.549707602339176,9.0,43.0,WSB,3,1987
Dudley Bradley,37.92717981475568,9.5,46.0,MIL,12,1987
Adrian Branch,26.602864409048323,15.9,42.0,LAL,11,1987
Randy Breuer,52.4179912073047,12.4,156.0,MIL,12,1987
Mike Brown,0.0,0.0,3.0,CHI,1,1987
Tony Campbell,65.31259438236184,34.6,13.0,DET,4,1987
Antoine Carr,74.30763803139884,33.7,162.0,ATL,9,1987
Joe Barry Carroll,51.00905178809912,27.5,334.0,GSW,10,1987
Terry Catledge,56.884480746791134,27.3,98.0,WSB,3,1987
Tom Chambers,52.454473475851145,31.8,498.0,SEA,14,1987
Maurice Cheeks*,58.43263061411549,20.4,210.0,PHI,5,1987
Steve Colter,50.0,12.2,8.0,PHI,2,1987
Darwin Cook,28.082284476925164,16.6,41.0,WSB,3,1987
Michael Cooper,64.24111431316042,21.4,522.0,LAL,18,1987
Wayne Cooper,46.50995096625324,12.9,41.0,DEN,3,1987
Dave Corzine,51.91972076788831,11.9,122.0,CHI,3,1987
Terry Cummings,53.08318789994184,29.2,443.0,MIL,12,1987
Dell Curry,0.0,0.0,4.0,UTA,2,1987
Adrian Dantley*,60.43007377177837,30.8,500.0,DET,15,1987
Brad Davis,61.213626685592615,20.7,75.0,DAL,4,1987
Darren Daye,65.86199294532626,23.9,240.0,BOS,23,1987
James Donaldson,89.11368015414259,11.1,68.0,DAL,3,1987
Clyde Drexler*,52.14766021682448,30.4,153.0,POR,4,1987
Kevin Duckworth,49.14004914004914,12.8,53.0,POR,4,1987
Joe Dumars*,58.45742205677059,20.1,473.0,DET,15,1987
T.R. Dunn,25.0,4.0,22.0,DEN,3,1987
Mark Eaton,52.00594353640417,14.0,193.0,UTA,5,1987
Dale Ellis,53.78289473684211,32.7,530.0,SEA,14,1987
Alex English*,53.7882787750792,32.6,76.0,DEN,3,1987
Julius Erving*,48.82502381708479,24.6,180.0,PHI,5,1987
Mike Evans,45.44274214489743,14.0,57.0,DEN,3,1987
Dave Feitl,113.63636363636364,12.4,8.0,HOU,6,1987
Vern Fleming,49.65080750763858,18.2,141.0,IND,4,1987
Sleepy Floyd,61.10029211295035,25.1,414.0,GSW,10,1987
Stuart Gray,36.40776699029126,7.5,14.0,IND,3,1987
A.C. Green,61.60422428966557,19.6,505.0,LAL,18,1987
Rickey Green,52.66696548632901,18.8,72.0,UTA,4,1987
Sidney Green,67.55857294994675,20.3,42.0,DET,9,1987
Darrell Griffith,46.31203263086336,32.7,104.0,UTA,5,1987
Bob Hansen,52.747791952894985,21.5,142.0,UTA,5,1987
Bill Hanzlik,39.55696202531646,14.5,76.0,DEN,3,1987
Derek Harper,62.13163064833006,25.3,123.0,DAL,4,1987
Steve Harris,40.47771721705675,20.2,91.0,HOU,9,1987
Scott Hastings,77.31958762886599,15.0,21.0,ATL,4,1987
Jerome Henderson,,0.0,1.0,MIL,1,1987
Conner Henry,53.81197055964449,31.0,35.0,BOS,11,1987
Rod Higgins,43.065693430656935,11.8,177.0,GSW,10,1987
Roy Hinson,62.60712245286612,26.3,159.0,PHI,5,1987
Craig Hodges,58.09979494190019,20.4,226.0,MIL,12,1987
Michael Holton,50.0,10.8,9.0,POR,2,1987
Marc Iavaroni,44.13724183877415,10.6,47.0,UTA,5,1987
Buck Johnson,33.27759197324415,19.9,10.0,HOU,5,1987
Clemon Johnson,49.19888540578196,11.3,262.0,SEA,14,1987
Dennis Johnson*,52.964088922667685,22.3,964.0,BOS,23,1987
Eddie Johnson,63.00351167114232,24.4,181.0,SEA,14,1987
Frank Johnson,45.61564715148334,13.9,28.0,WSB,3,1987
Magic Johnson*,60.71737251512532,28.1,666.0,LAL,18,1987
Steve Johnson,51.96549773755656,29.4,137.0,POR,4,1987
Vinnie Johnson,49.61008216125888,28.5,388.0,DET,15,1987
Caldwell Jones,50.79825834542815,5.6,129.0,POR,4,1987
Charles Jones,60.465116279069775,5.2,56.0,WSB,3,1987
Michael Jordan*,52.86509959407155,44.8,128.0,CHI,3,1987
Jerome Kersey,44.89078119215105,19.4,60.0,POR,4,1987
Curtis Kitchen,26.74129353233831,4.3,23.0,SEA,8,1987
Greg Kite,37.23404255319149,4.9,172.0,BOS,20,1987
Jon Koncak,60.660302307080336,12.2,86.0,ATL,8,1987
Bill Laimbeer,53.2314629258517,17.0,543.0,DET,15,1987
Allen Leavell,52.7925225017309,18.3,384.0,HOU,10,1987
Fat Lever,42.60182876142976,20.5,99.0,DEN,3,1987
Cliff Levingston,54.27841634738186,13.6,108.0,ATL,9,1987
Alton Lister,46.03197259491864,12.9,206.0,SEA,9,1987
John Long,38.16793893129771,21.2,109.0,IND,4,1987
John Lucas,54.547041368476165,25.0,362.0,MIL,12,1987
Maurice Lucas,46.00606673407482,18.2,265.0,SEA,14,1987
Kyle Macy,31.23184195235328,4.3,49.0,IND,4,1987
Rick Mahorn,58.59981372244645,15.1,483.0,DET,15,1987
Jeff Malone,44.17261297995243,20.8,105.0,WSB,3,1987
Karl Malone*,48.15100154083205,25.0,200.0,UTA,5,1987
